hour,clicks,rage_clicks,mouse_dist,mouse_area,ibi,bbr,loss_streak,loss_chasing,game_switches,label
17,1,0,2133.6987589251758,352364.45700358786,7371.318021403137,0.015251220961721863,2,1,0,0
22,4,0,981.4694942752353,429950.0767006587,3564.0043188872974,0.021843666638091074,3,0,0,0
15,4,0,1299.3034167046735,424414.7403639742,5911.683810417464,0.02110203649346303,3,0,0,0
18,1,0,1200.9863317950078,305507.56383147114,3000.0,0.033264405652168996,0,0,0,0
1,6,10,256.21186560681156,18005.555912078155,2982.640937530532,0.2621796182403197,10,1,3,1
23,16,10,655.6530016153285,48468.861757622566,1932.8510590642504,0.1,11,0,2,1
13,5,0,668.1269570429487,130162.01403549348,5286.504017524245,0.033013899158248636,0,0,0,0
21,4,0,1805.296432470685,249409.36645692887,7909.589599630029,0.026265452686801465,2,0,0,0
14,1,0,1323.633446981783,359553.83221999346,6176.736039508542,0.001,3,0,1,0
5,17,2,388.1191882001892,48050.0017160502,1428.920741811636,0.2527432650881301,11,1,2,1
3,10,4,625.1132128941915,23518.26734057066,1667.1433766276823,0.25900597015096016,9,1,2,1
17,2,0,1340.348213837086,219486.80116140796,7124.144334362449,0.015523765344737116,2,0,0,0
17,1,0,1789.1612982660713,126608.76030230254,4610.071846557157,0.02056181516780741,1,0,1,0
15,1,0,1067.7215418228905,270733.1387589191,8827.059610191694,0.03722143225856191,0,0,0,0
0,10,7,468.7341026897914,22772.601741134073,1929.6894190093376,0.400075073686764,7,1,2,1
1,10,5,663.1233860676591,58370.60504609454,873.0144868434842,0.3214060299748395,4,0,1,1
15,3,0,790.2994757488505,638453.8859894648,8821.160797546449,0.022330201618355923,2,0,0,0
0,10,7,522.7067200275933,1000.0,2191.826661084957,0.2056596935217408,11,1,2,1
20,2,0,1031.587861655002,394842.57707181707,4215.053829672336,0.03161995267581499,0,1,0,0
23,8,5,114.88683450212574,13494.148472829496,2296.0879250703165,0.29858670683493166,4,1,2,1
2,14,9,603.7667631716072,33778.357524168874,1243.0512487504338,0.3489142518892472,11,1,3,1
1,20,8,175.4679607158968,19813.520977927812,633.8900891483133,0.5147829811017394,6,1,1,1
11,1,0,596.5344920711041,370220.43139226123,3000.0,0.019046599577733653,3,0,0,0
19,2,0,1434.100330216907,375153.3421153327,7449.669397339094,0.006323616757101502,0,0,0,0
16,1,0,913.326436825569,324617.04303625715,3471.2646876898284,0.014732321943159184,3,0,0,0
1,24,9,114.02683493232087,35810.89623282011,2384.808891912441,0.20848801177020382,5,1,2,1
12,2,0,2353.284518535075,267558.2097844005,5059.599105183485,0.001,0,1,0,0
19,4,0,1500.8523796510551,246724.24605387804,7944.089774205078,0.03002160952791999,2,0,1,0
23,18,5,486.1827209872745,24027.334737635112,1431.0437753255815,0.28868905340809503,7,1,0,1
5,14,3,470.87716131416477,36652.141198379,2389.830574030581,0.4124736577808378,11,0,2,1
4,6,7,662.7476377905928,24880.582022552946,1454.4873163667523,0.2809475273968676,7,1,3,1
18,2,0,1267.0467942117514,213314.14178319642,5047.04431769189,0.033337513154370606,3,0,0,0
20,4,0,1679.5989926621974,551664.6555793866,6382.910222249658,0.006602464092473679,2,0,0,0
5,11,4,680.5486521211717,39701.087771959814,1255.9282317757518,0.1,6,1,0,1
4,16,8,224.79127461307732,30073.01818079289,685.714307822992,0.2501611447882537,2,1,1,1
14,4,0,1112.5047948196723,307927.69154367707,6196.079195906835,0.010647996340761811,3,0,0,0
17,4,0,841.8461831233765,397765.9136965106,5270.363188641935,0.01470802340928552,2,0,0,0
2,12,4,445.79798915679606,29282.800955312414,1772.1769925279523,0.11745990368482728,4,1,2,1
0,18,6,50.0,33016.398842721705,1898.5496356079889,0.22433476315099857,3,1,2,1
13,3,0,1489.5890976277472,257522.83658831735,5730.612265698688,0.021487277069644074,1,0,0,0
3,16,6,314.86177906868335,10274.483107798595,893.3906597956156,0.5566674113603094,5,1,2,1
2,11,8,361.0707663597559,18174.302184193963,1993.6358839922955,0.4516682716482972,9,0,2,1
4,13,10,325.5373080810798,48295.39946976234,3000.0,0.1442677840295249,6,1,1,1
4,16,9,378.40006376782486,41586.79273283088,2099.8390359238115,0.1644013988910723,4,1,0,1
3,12,8,585.1973901034955,30370.16982628268,2540.4568641512215,0.1,8,1,1,1
23,10,8,84.41327376659291,12707.638899177568,1678.9444973093025,0.11172855067042953,4,1,1,1
4,9,4,398.54531155260054,37994.335994062305,1701.401270310638,0.2808266997758942,4,0,1,1
0,16,2,573.5327819032107,39829.812435576634,200.0,0.1635582361580151,6,0,0,1
22,2,0,1798.085799147428,230339.03158077563,5477.001956725191,0.01645166851644417,2,0,0,0
15,5,0,1501.6056285577956,426072.5349055306,4962.085834713045,0.010755156846920017,1,0,1,0
2,13,3,167.29202492987446,33301.279251454485,1388.3566272646713,0.364476644609805,8,1,0,1
18,4,0,1693.3567729637525,279351.4023533936,4605.001619166277,0.023031294530691814,3,0,0,0
0,15,6,258.0346204077256,58118.95436675459,3000.0,0.18428009804874113,9,1,2,1
21,4,0,1507.6370651823,455112.2589466414,6884.287358417934,0.019608959638077603,1,1,0,0
20,2,0,1150.0590326293325,310220.8999741308,8871.296570837334,0.010622033756445722,2,0,0,0
0,13,11,322.97592895649063,28375.24799176656,699.987015538361,0.2667977255901376,2,1,2,1
18,4,0,822.796238408038,164525.83407077237,4615.633798967372,0.020890733782797325,3,0,0,0
19,5,0,851.0331389522478,412708.5825552233,7735.533921065766,0.020790832496602234,3,0,1,0
5,8,10,569.3781994195087,18363.987695794116,1266.9930326988265,0.3303322287811502,8,1,0,1
18,3,1,1521.69531787307,308507.1139198633,6043.285922684349,0.012146440087936803,2,0,0,0
21,2,0,736.5723369814677,342262.3717567174,4851.582059156432,0.021341718093275827,1,0,0,0
5,20,5,245.31599977637174,47501.753361182055,2554.4917937420714,0.45000736446796585,4,1,1,1
5,18,6,483.1492884059998,53021.08114633848,794.9638302953732,0.32187976398119933,8,1,1,1
3,22,9,778.8662406492699,64389.758355926315,1783.9126372682233,0.1,2,1,3,1
5,10,4,602.27950208264,39172.7613311403,1840.0061692094241,0.1,11,1,1,1
4,6,10,402.34835728013206,49993.727790966164,1543.0981546804703,0.14836700778242295,8,1,3,1
18,5,0,1822.9560630598667,266289.3027461498,5291.626209980355,0.029972602630203075,2,0,1,0
19,3,0,1937.3264184503837,304608.50135404646,10000.0,0.015560283494703248,3,1,0,0
10,5,0,1542.4965649186202,408043.90648354485,9880.018818481869,0.007166394773302238,1,0,0,0
1,13,11,826.5146955008761,38498.87465990429,315.08574016954253,0.26409213709856055,3,1,1,1
0,13,10,598.2010247972103,40629.36041777311,3000.0,0.1056941762103984,4,1,2,1
2,18,7,287.93104113038964,32112.689640343793,829.1921862224567,0.1592555214898256,2,1,2,1
12,2,0,1431.1329154559699,611325.1677898292,4685.491952886643,0.010899059609019627,1,0,0,0
13,5,0,1508.1495716296254,275640.0492246938,6918.673849571295,0.03470176722984516,0,0,0,0
17,2,0,1369.001450597015,266496.0383638176,6706.015625265868,0.017605648967450104,3,0,0,0
22,3,0,300.0,455209.5007672053,5119.159744851312,0.019793587866037896,2,0,1,0
2,22,10,681.1251342823294,46118.56049416502,1049.7874201664285,0.2645030415588789,7,0,0,1
1,14,9,50.0,1000.0,327.7583636071349,0.2967822270832392,5,1,2,1
17,5,0,1620.3552963787479,373178.64863922185,6637.085527327913,0.022732941936800297,1,0,0,0
23,15,5,340.95664768279084,12894.768537346463,2084.6871406040227,0.15327337778482047,8,1,2,1
13,1,0,1416.7571281903624,271737.47204519884,4445.81369306166,0.0208855886207678,1,0,0,0
3,17,4,429.14180859318225,12865.926752088584,1824.3898620844022,0.5009416469130299,7,1,1,1
12,1,0,1706.005693628679,401337.71216457046,7249.926145587169,0.013821262235778838,1,0,0,0
13,1,0,1247.6306272898437,342556.6045882583,7121.012460283138,0.03339005997921176,3,0,0,0
14,1,0,1128.5574258360434,355570.1739539583,6824.620388067067,0.0068315891490281,0,0,1,0
21,2,0,1837.4095994437928,382545.21507811605,3836.3167432530927,0.009657181861780058,0,0,0,0
5,7,9,392.3415107844069,41467.91492609072,3000.0,0.13334703715226542,7,1,2,1
22,2,0,1436.4859138466768,100000.0,3931.870007717679,0.024940673364796564,1,1,0,0
3,20,2,298.80671179717194,39355.31925198525,1315.0572534896678,0.5530092455445597,4,1,2,1
11,3,0,930.2616693614802,299437.74155737396,5355.86035029271,0.015330730740160784,3,0,0,0
21,5,0,1631.8094064200677,381853.7052435151,6953.950037329361,0.031141778335953267,1,0,0,0
5,16,4,103.10571984706354,34881.18024883256,1785.7464757753758,0.1,9,1,0,1
0,8,4,50.0,37883.61842388772,632.2916794492401,0.1,7,1,1,1
18,3,0,1379.3270249720629,427528.0993218131,7688.699174583201,0.026155286619903483,3,0,0,0
19,3,0,1658.1867946237362,428569.2446479122,9680.9090425158,0.018657090680201608,2,0,0,0
13,2,0,952.4041542208547,357482.788438134,6516.939126545272,0.022000618330662552,1,1,1,0
10,3,0,998.8428564946671,368196.88604934746,6092.071620225331,0.014923075754476729,2,0,0,0
17,4,0,1341.181233925501,215566.87549193337,4617.117249217088,0.016813868288611908,2,0,1,0
3,7,4,370.4488441761695,21985.33869984147,659.7351432781159,0.1,2,1,0,1
19,2,0,536.8268025116164,258460.07671650033,6824.020965153055,0.003639816726400142,2,0,0,0
18,3,0,1295.388063565819,397460.9111422171,6911.455228992094,0.02264274231481909,0,0,1,0
15,3,0,861.4182034925408,648964.760940987,6335.051950324497,0.029794157462536136,2,1,1,0
2,7,3,101.49026050592647,1861.9522095718166,1950.3659027713736,0.26129309829889735,8,1,3,1
10,2,0,1027.5719436230684,280214.20481390314,9961.466396570286,0.013142559262803931,3,1,0,0
4,17,2,339.12404757828415,23326.783080288096,886.0963232220059,0.28213937630444424,10,1,0,1
1,17,8,384.4791110679734,37600.972293765204,1659.8042274127233,0.24220228609488514,9,1,2,1
22,1,0,1637.051026069243,196992.4117518912,7641.938887819522,0.020853823104349904,0,0,0,0
5,9,10,485.00056663274256,50415.80277742958,914.099887118239,0.2730344799925907,4,1,0,1
3,21,3,327.4428775259141,62463.31871224499,1463.7693913167495,0.3160819827007147,6,1,1,1
23,16,10,338.7312663671471,27792.239315906227,673.3368221639545,0.5461605249391475,11,1,3,1
0,7,2,626.7349130418692,1000.0,1348.484889233681,0.14424745497795102,9,1,2,1
14,1,0,1297.779183398981,287496.2715679601,6527.278001682258,0.012896892518737067,3,0,1,0
17,3,0,1280.27765009717,211686.89467412152,6365.426309588033,0.02234769367692667,2,0,1,0
14,4,0,989.7020066927814,287180.17591478466,6736.653997309289,0.01505037091481718,2,0,1,0
4,9,6,213.1216851983458,19607.548921051035,1020.1624238081125,0.3333196708754199,9,1,1,1
13,2,0,300.0,391374.0740836834,10000.0,0.030847770219820998,2,0,0,0
11,3,0,1143.031705964974,100000.0,4584.317628489512,0.028675621516799733,0,0,0,0
20,1,0,462.25533511172546,328950.0722467129,8066.974585536718,0.01843442993250448,3,0,0,0
0,21,11,50.0,25306.398922424338,1703.271999727907,0.39777041398737434,6,1,0,1
4,20,11,524.7367435043737,42732.24129235395,2849.4313149575037,0.6425158454144759,3,1,0,1
21,4,0,1128.650032156691,211260.12911091885,8133.745380398013,0.001,0,0,0,0
22,5,0,1072.8677831921823,382097.75618249166,3817.786867806293,0.027593402928021163,2,0,0,0
1,12,2,262.7050389646622,58440.65925755257,484.604331114071,0.29802519452227383,2,1,0,1
0,16,5,653.2748507648874,39546.560438087145,2404.7554001790086,0.18311800337852097,3,1,1,1
16,5,0,839.8168088122209,362825.94678874104,5684.629117615576,0.00791549106335431,1,0,0,0
22,1,0,1313.7694961807886,295052.6864676361,5062.630576691439,0.0071261484784892835,3,0,0,0
19,5,0,717.3267785023124,418621.5734402434,5103.434627175651,0.03317654850827034,3,0,0,0
1,14,4,484.3275018576828,25400.7356139832,1321.4391318397368,0.2600253639528566,5,1,0,1
23,8,4,89.14642963565666,27929.341097151653,707.2639441101247,0.3362759472471362,2,1,0,1
1,15,6,528.173723075754,10043.273528491733,2075.77498988741,0.1,8,1,1,1
23,22,6,453.95150859990986,58126.95883862775,3000.0,0.235429852537325,7,0,3,1
20,1,0,1620.1598143497756,181636.71033855033,7233.993561918151,0.014730187316761598,3,0,0,0
3,14,3,344.7008244446667,33893.6399535644,382.0737343564258,0.1,4,1,2,1
13,5,0,1798.4658107067517,357858.5308212553,9268.943796614662,0.005996827027643375,0,0,0,0
3,12,9,633.6903252729563,1000.0,2220.735557890304,0.40848912131516635,5,1,3,1
23,24,2,212.4108041666283,29809.989977675017,2216.5409065058006,0.23294415986729247,10,1,3,1
0,7,6,194.61305759024236,30794.812345582006,953.8933574002112,0.2532676128977582,10,1,3,1
17,1,0,1672.4002124015783,258525.06832911517,5723.477012098934,0.03520999649139375,0,0,0,0
5,24,11,495.0315026823038,40093.93208451516,1073.558756886719,0.12375679371592835,9,1,2,1
1,8,9,674.8161618357287,53192.583868715345,2208.6257337871066,0.21926810822040088,5,1,2,1
4,12,5,397.6746716863246,21297.46802013905,1429.7548935467712,0.18618815815243966,7,1,1,1
21,4,0,1467.9771104642484,282339.8281134057,3708.3177206443693,0.008705118571576229,1,1,0,0
20,5,0,931.9066551146252,239557.2232035507,3016.478474904347,0.017507969392073695,3,0,0,0
11,4,0,775.8736039875832,390643.6867932051,4362.259360877199,0.01621903145815172,1,0,0,0
23,18,8,615.4798012506384,17736.697512793966,1040.0916715837054,0.1,5,1,2,1
11,5,0,876.1146770993096,301466.7372685599,6997.529706979756,0.036346610242462385,3,0,0,0
19,4,0,984.2457091673998,195853.35550583687,8357.973481269268,0.029068387683699508,2,1,0,0
21,4,0,1600.385836115593,229968.51002392347,4766.711792427986,0.023405324802119723,0,0,0,0
17,1,0,1235.3258197860966,345782.4021250666,4397.11919170189,0.02997008601961914,0,0,0,0
11,3,0,1097.113585262122,231126.7682413248,5034.725257731197,0.013722242988663796,0,0,0,0
14,4,1,1442.1514223254087,311231.83599616523,4710.826125666052,0.023814269129682902,2,0,0,0
2,17,6,384.3592317835311,24274.651705114265,690.7786894470032,0.1,10,0,2,1
13,1,1,1154.1113952824337,433374.90486275166,4003.22331074947,0.05,0,0,0,0
15,2,0,1121.0839643519726,637663.390862728,8728.602338987574,0.039451744240777825,0,0,0,0
0,8,6,391.00871167767866,18144.52725053065,200.0,0.17882043126868924,7,1,2,1
3,19,6,539.1234325879652,30596.637971421642,378.34143401789424,0.1,5,1,0,1
13,2,0,1543.4932540637337,294727.49157650187,4162.013372887504,0.021610438407636642,2,0,0,0
5,19,11,261.22717953938115,14145.26020408011,1672.6291311139948,0.31611775015552096,2,1,1,1
1,24,10,449.49435516671474,32298.097628632186,1696.613257387188,0.2737454376948591,3,1,1,1
3,6,9,491.8541837781465,21555.59556000473,1273.715284543385,0.13172503217067955,7,1,0,1
3,11,10,576.7826468874779,31926.782590674782,1983.6817414775642,0.15748398158678056,2,0,2,1
22,4,0,1786.1720617310884,213419.57374081173,10000.0,0.024018789866259653,3,0,0,0
2,19,7,568.7795798159282,45069.68230141316,1256.9729131426425,0.3662510705534824,8,1,0,1
10,2,0,913.8297917693021,203186.89907476323,3500.441908513517,0.020923002943611477,2,0,0,0
21,4,0,1188.8412425319962,319337.5210567866,5881.600556690862,0.02560325803596556,3,0,0,0
18,3,0,1355.4025295437732,398832.31156063627,3646.2373591368887,0.03495838599884062,3,0,0,0
1,8,7,342.95368321611244,42708.94233083494,2309.0512998443055,0.4917192333654348,11,1,1,1
23,11,6,50.0,33388.93383425092,1248.425254102739,0.3756835353237795,9,1,2,1
2,19,11,314.64059962919066,20866.080566541263,1021.0495614956666,0.1,2,1,3,1
16,1,0,1755.052352313618,364660.3397503765,4696.63015235034,0.010154923112743028,0,0,0,0
20,5,0,1293.8329868301387,196333.2683847457,7485.259987828245,0.015188833725704863,3,0,0,0
12,1,0,446.313492591211,382597.7056437007,7109.943058200273,0.026616269948379886,0,0,0,0
12,5,0,1336.4718516013427,327291.4115233256,4587.319244468004,0.012265098687714776,0,0,0,0
4,12,9,176.14207847759732,18654.13668629324,1986.03619141087,0.22131128371948983,4,1,3,1
1,10,8,799.4736812210381,26226.457481270343,695.6601612666586,0.1028057305488507,6,1,0,1
19,5,0,1556.5760186936657,351669.55341262853,4575.85246789525,0.02920550919206242,2,0,0,0
16,4,0,1361.9103431094136,252906.68021736603,6627.5607463222295,0.036803499538682415,0,0,0,0
2,10,2,361.7499079902028,68900.1189874972,774.6354970971236,0.4990269312055049,9,1,2,1
11,5,0,975.246139495006,300227.1270365516,7052.489895261667,0.012571696809928779,0,0,0,0
19,3,0,1362.2657828799565,260254.08302153647,4003.179119926701,0.02700006309872019,0,0,0,0
22,5,0,1253.4622004224989,385805.82255459635,3365.5614500697156,0.00794663606680188,1,0,0,0
0,23,5,204.10432259728685,9134.463765662505,677.7994989925273,0.20517688033971182,6,1,1,1
0,13,5,169.04707106884277,27662.44930494475,766.8370722919282,0.14324982624370874,4,1,0,1
11,1,0,1594.4933581102405,204702.89750617926,6307.552360441387,0.009680022950703542,0,0,0,0
17,1,0,1332.6887786493153,350449.56768553064,6216.116501589579,0.001,1,0,1,0
12,3,0,641.3500136652198,395940.99968570925,4088.134758189779,0.010558133141133174,3,0,1,0
5,17,10,301.59463833948087,41960.96403107935,3000.0,0.3407737662287935,11,1,1,1
23,15,11,228.7404249444367,24713.63039184437,1302.068195898901,0.32428166382479806,11,0,2,1
13,1,0,1252.3089875776789,345894.21583025454,6045.857944205131,0.02394711975803966,2,0,0,0
23,10,5,452.0936872679942,56922.64344814047,902.510243216933,0.23419958245907413,7,1,1,1
3,16,2,516.8608750053957,36306.6719969067,1496.6770096051487,0.3999088953581986,6,1,1,1
5,11,7,188.2260252266929,19243.739440767942,1205.9166293368944,0.30190273599576684,9,0,0,1
4,10,8,469.2866508611115,53785.836651342834,593.0129973490602,0.3781374618869148,5,1,0,1
1,24,9,846.7161250752426,32618.57158557664,2630.5735920131456,0.2354437516789073,6,1,2,1
1,14,9,624.5244835659023,10722.75446202627,200.0,0.31094222107509006,2,1,2,1
17,3,0,850.8246821370957,128179.61044538769,4757.233106504529,0.04312910629760874,1,0,0,0
3,15,8,403.52490359526,39408.19063252676,726.6077880755649,0.21713203009506565,8,1,3,1
23,9,5,50.0,22610.971279126326,1784.8786428420408,0.1,2,0,2,1
0,12,7,489.98376257706775,17979.922243322755,1776.755619533609,0.2225822742761463,11,1,2,1
19,2,0,1339.972797897777,343426.7269143753,7476.173591808756,0.031123510774232185,3,0,0,0
19,5,0,2066.94415149728,269739.69765710784,6007.7318696642,0.018235563682758384,1,0,0,0
15,5,0,1273.1215856680508,469040.3443014418,3875.9266674490273,0.020559782845397702,2,0,0,0
2,23,8,483.1287488320408,33453.690008184785,753.2302578060627,0.3833632548792182,5,0,2,1
14,3,0,1010.4247215907285,180601.77299575045,10000.0,0.02028757891052305,3,1,0,0
2,17,10,560.326042031547,22776.397665115994,1443.8201893021292,0.45402925090144897,10,1,2,1
20,1,1,1426.9025608232,362820.8011796339,5591.850934422284,0.005238773950873094,1,0,0,0
5,17,3,124.36758617335977,35261.19212264397,1355.4321724698943,0.1,8,1,2,1
0,22,6,234.5179220251499,40572.47451106453,797.0874271171806,0.561418716184522,9,0,3,1
4,16,8,201.77007059025763,43219.044292472034,2144.345901117443,0.6702173427913531,10,1,2,1
3,17,8,442.39663623511154,35464.05444603896,2093.102217474538,0.3862079624914231,4,0,0,1
18,5,0,1627.5664073701248,353202.8836117355,4883.961649016456,0.026049138271835685,2,0,0,0
23,8,8,533.1171108957964,17189.852656511073,1473.526648303597,0.2796565224194303,7,1,0,1
0,8,11,554.2948380644114,39698.4752368388,200.0,0.29082628155344786,6,1,0,1
0,10,9,431.7677660883948,47697.606115365736,1749.0464642747802,0.1428173891006045,2,1,2,1
16,1,0,1732.6541719871357,310612.440721318,7077.253166326458,0.012277913370324101,2,0,0,0
4,22,3,103.00969526198713,27164.44012533572,1183.7440705320648,0.24061361733637743,11,1,1,1
14,2,0,1978.8179233888116,430749.46412317414,5637.726474014636,0.04103087728668229,3,0,1,0
21,1,0,1467.491100360512,215386.7091450902,5567.240323643532,0.02723502169043767,1,0,0,0
3,11,6,445.61140926643714,27581.22477880998,1990.4052477773462,0.1,11,1,1,1
14,2,0,959.5959517472432,497312.4665786539,5974.271236066697,0.036083461057286145,3,0,0,0
3,6,6,295.5834663417957,25816.621779500423,728.527701977482,0.18130408145507682,4,1,2,1
11,5,0,1154.8174139083558,301000.4445747878,8540.296843932892,0.03271709092720767,3,0,0,0
2,11,11,50.0,29333.983562283098,457.2243639818614,0.1,11,1,1,1
11,5,0,700.2094045832396,293498.61772219435,7508.736844080837,0.03587558891755954,2,0,0,0
17,1,0,1098.4286759956335,265409.52777959965,5891.1524482283485,0.013404304611191162,2,0,0,0
4,18,6,147.34842214393646,32508.907983106208,1806.680930767662,0.10188817332286484,8,1,2,1
3,15,11,286.48288098247497,35705.239256206754,2398.5806887719045,0.1,4,1,1,1
10,5,0,999.1313972589688,279015.7889990948,6818.360327617643,0.01636405665073621,3,0,1,0
16,1,0,1252.648275595573,404105.9804943307,5266.7838104941975,0.014896999650766973,0,0,0,0
18,2,0,1761.0325668172272,253228.24567825583,9028.96059551653,0.016039529825007663,3,0,0,0
17,5,0,1980.6892681614465,283277.2030651073,3000.0,0.03001876384273055,3,0,0,0
2,10,9,493.8937793998407,23522.24002983064,1462.9423449628055,0.15108240803873935,3,1,2,1
2,23,2,675.9392670317476,29165.0230503158,769.6247770788556,0.4256632676536046,2,0,0,1
2,6,11,448.39509057505495,55418.378602949946,2734.850216187373,0.15841610448366894,3,1,0,1
2,19,3,506.28440838831193,30749.263740630984,1046.4550815628338,0.35711090664985784,3,0,2,1
23,11,4,458.6942783722904,23978.411179806095,1248.514706688834,0.1,11,1,0,1
22,2,0,1436.5390327634561,403706.2289764427,4463.576617714726,0.004062046098106193,0,1,0,0
17,1,0,1192.1940788993193,360620.97760176024,4992.24911959406,0.018907846151867323,2,0,0,0
1,12,9,215.8576502642057,23274.92715111821,1521.5470189628054,0.3453896739518886,5,1,1,1
0,22,11,639.31803011303,35367.53960311662,1154.976658012044,0.3087455631392666,2,1,0,1
14,4,0,1111.5231141523072,280095.03846592334,5977.4155544680225,0.025167290191258025,2,0,0,0
5,12,6,623.1408549132091,15760.82852162949,2149.3401676031226,0.12539616460223574,8,1,2,1
18,2,0,898.4120458838365,360086.89137235074,6551.326913469036,0.020441804936493634,2,0,0,0
3,14,11,316.4046583395651,34138.69321546916,1151.9186953014225,0.5066888728063104,3,0,2,1
17,3,0,604.5624088150388,100000.0,6025.010030687258,0.011912129350840553,0,0,0,0
22,2,0,1707.6749035404764,528974.6384473335,5664.3662313104705,0.016989555045571446,0,0,0,0
0,14,9,578.3878734445442,42943.13929939472,1841.812496217453,0.27656081235044155,5,0,1,1
1,21,6,50.0,1000.0,2890.6287285295984,0.5327342967267548,5,1,3,1
1,21,11,502.4287267054929,1000.0,1299.5879470937903,0.37001618683461657,4,1,0,1
20,2,0,498.02792275350066,411986.66299357463,9997.725586701876,0.014404365339303147,3,0,0,0
1,13,11,297.9189363889019,7515.777145682114,997.1365645126507,0.4008671408627246,11,1,3,1
2,7,9,536.428046637484,35598.54687230672,564.1655198016972,0.42428543627377935,6,1,3,1
19,2,0,1186.5660099280017,385529.42132023134,7150.394131303078,0.022196771305764196,0,0,0,0
16,3,0,1411.2634086846733,496699.08823706664,6363.942183757715,0.0235478106993152,2,0,0,0
4,17,3,198.04960934714364,20447.480596216265,1966.7379984718254,0.37070722875469153,6,1,1,1
20,3,1,1084.0223734533283,152723.91671023544,9579.261393279437,0.0049324370103936786,2,0,0,0
19,4,0,1004.162047020491,129499.12272615408,5839.823513126288,0.020805704675003294,1,0,0,0
3,9,2,179.2329981702895,34846.56442084804,2790.997709525725,0.2642017730618527,2,1,0,1
20,2,0,1164.5799793827957,190556.3950931596,3698.2393134477397,0.01993585698222468,3,0,0,0
15,2,0,556.0387194625251,463364.099040358,6079.395290363171,0.030311561801619376,2,0,1,0
23,12,2,364.10683621744033,18260.36667587358,1746.4253239105915,0.3633204913096376,3,0,3,1
18,3,0,1488.8107833425775,197167.82179598315,6141.872076155571,0.006895266058875233,0,0,0,0
0,7,7,435.2324679292742,25458.73506453436,200.0,0.2805270787736383,9,0,1,1
0,15,8,386.50100191258275,21735.95220739701,1389.1540036481674,0.10447875203259951,5,0,2,1
15,5,0,1095.0705614803487,294792.483605702,7585.405899308469,0.011792581362987869,0,0,0,0
18,1,0,895.10088889578,281538.51984942553,4497.516558464589,0.032662982636734554,0,0,0,0
14,1,0,300.0,316203.3993612148,4317.876291994521,0.005988269941610943,3,0,0,0
10,3,0,1123.6502790584884,296495.23876779864,6179.373199908818,0.014155511424933861,3,0,0,0
14,2,0,811.2927769040426,193333.12622252392,4597.9475325060275,0.028667877755870735,3,0,0,0
23,8,2,228.56295059616417,52779.299782167654,1356.857175562143,0.1,7,1,3,1
0,24,2,177.9273885646877,51379.00797826724,2225.1247447028045,0.30497857551219126,7,1,2,1
15,3,0,834.3810716637928,225187.38840507576,5673.62129047816,0.011671467469587206,0,0,0,0
22,2,1,1103.43206579271,249361.43855034976,9686.419174125398,0.026186221740984297,2,0,0,0
19,1,0,1243.2048489755994,261329.54587245564,4613.126914455981,0.025461267413725744,1,0,0,0
11,3,0,1574.93839123828,199991.92574130005,7067.874796118121,0.02185751367857687,0,0,0,0
3,7,7,453.83287960341835,39161.33023046474,1492.6388334228443,0.1,10,1,2,1
14,1,0,1600.7324845046123,125711.20261829405,5209.393168881361,0.030698813046722215,0,1,0,0
15,1,0,584.1362324188447,316695.9614395794,4665.390124246191,0.02209630083918286,2,0,0,0
12,3,0,1043.918197615898,427629.7389532607,7641.05241677459,0.013740055301734682,2,1,0,0
16,3,0,617.0170141965758,393799.5345091196,7080.304144701952,0.01326760101867058,2,0,0,0
20,5,0,610.2827777965877,387549.4883261721,5700.3891083163235,0.020152919952958072,3,0,0,0
23,24,5,538.9990829145474,46322.62664578783,216.76200721348482,0.1,5,1,2,1
2,8,6,420.9533668031561,1000.0,2352.302583547799,0.19873242667624275,6,1,1,1
3,17,8,507.0827071675379,15877.488546984798,611.3088241184332,0.3265368286299561,10,1,3,1
17,3,0,670.2133744437551,296047.6153835176,6072.491454646522,0.01990978119426625,0,0,0,0
3,24,11,458.3718289201487,62859.22177716749,1477.0525792949052,0.4102236726867907,8,1,2,1
3,8,10,50.0,10700.023282406612,1609.920132293864,0.19034477526833288,7,1,3,1
3,20,10,238.10449677806497,35594.98172301533,1486.9441582555648,0.2149380356826729,5,1,0,1
23,9,5,50.0,48650.29924471495,2831.747583390508,0.36602621107293726,4,1,0,1
18,4,0,452.91280073612745,403797.089570437,3918.6771226715596,0.005318175089130229,1,0,0,0
10,1,0,1131.2103176458309,442946.4709076554,3000.0,0.001,1,1,0,0
15,5,0,854.8762945567578,198919.44294881984,5317.21125150586,0.017831772579061846,0,0,1,0
13,2,0,2181.1446484569606,384897.0296135283,4666.538508946279,0.00991486248695753,1,0,0,0
15,4,0,1463.4206408016043,216830.77106800326,6949.978154360775,0.01812881609361333,0,0,0,0
4,9,5,653.1921832676643,29720.64866053127,1574.688334840544,0.33276258052589963,4,1,1,1
11,4,0,1766.298643064045,392409.7940966228,5517.493762569182,0.020177887403559143,1,0,0,0
3,17,9,691.955103322338,33268.687824014196,2521.3883394334644,0.37369414579139515,11,1,3,1
1,19,6,160.89285571715104,25056.74636143493,1452.7125591010165,0.2280103823161214,3,1,2,1
5,24,6,482.8431196498413,40861.090106347125,2732.452928605379,0.1935612352851354,3,1,0,1
21,5,0,1339.3032886056533,232297.67149192735,8099.2255899403535,0.011548527472564938,3,0,0,0
